151	161	155
161	155	149
155	149	133
149	133	159
133	159	99
159	99	130
99	130	101
130	101	69
101	69	141
69	141	141
141	141	173
141	173	112
173	112	107
112	107	149
107	149	106
149	106	88
106	88	57
88	57	116
57	116	148
116	148	133
148	133	139
133	139	190
139	190	94
190	94	74
94	74	176
74	176	123
176	123	131
123	131	126
131	126	175
126	175	151
175	151	156
151	156	95
156	95	42
95	42	155
42	155	144
155	144	145
144	145	192
145	192	131
192	131	106
131	106	73
106	73	135
73	135	169
135	169	107
169	107	103
107	103	46
103	46	49
46	49	181
49	181	179
181	179	165
179	165	169
165	169	120
169	120	93
120	93	186
93	186	138
186	138	195
138	195	169
195	169	97
169	97	116
97	116	181
116	181	194
181	194	197
194	197	150
197	150	85
150	85	102
85	102	77
102	77	82
77	82	81
82	81	135
81	135	190
135	190	195
190	195	75
195	75	94
75	94	138
94	138	153
138	153	108
153	108	106
108	106	130
106	130	126
130	126	160
126	160	79
160	79	108
79	108	94
108	94	189
94	189	118
189	118	130
118	130	167
130	167	95
167	95	73
95	73	122
73	122	163
122	163	98
176	191	135
191	135	90
135	90	113
90	113	99
113	99	56
99	56	63
56	63	44
63	44	70
44	70	110
70	110	84
110	84	160
84	160	95
160	95	68
95	68	68
68	68	136
68	136	110
136	110	76
110	76	53
76	53	64
53	64	59
64	59	81
59	81	97
81	97	135
97	135	119
135	119	75
119	75	83
75	83	87
83	87	129
87	129	87
129	87	77
87	77	95
77	95	61
95	61	31
61	31	131
31	131	162
131	162	192
162	192	204
192	204	158
204	158	106
158	106	161
106	161	197
161	197	122
197	122	60
122	60	60
60	60	141
60	141	162
141	162	187
162	187	144
187	144	123
144	123	142
123	142	104
142	104	125
104	125	88
125	88	128
88	128	81
128	81	31
81	31	153
31	153	149
153	149	116
149	116	179
116	179	59
179	59	160
59	160	186
160	186	163
186	163	168
163	168	210
168	210	164
210	164	133
164	133	92
133	92	153
92	153	178
153	178	136
178	136	80
136	80	67
80	67	138
67	138	155
138	155	105
155	105	156
105	156	203
156	203	177
203	177	79
177	79	93
79	93	137
93	137	147
137	147	195
147	195	120
195	120	171
120	171	138
171	138	148
138	148	197
148	197	102
197	102	63
102	63	78
63	78	79
78	79	154
79	154	97
154	97	119
97	119	135
119	135	121
135	121	63
121	63	32
128	133	63
133	63	69
63	69	137
69	137	107
137	107	96
107	96	78
96	78	57
78	57	119
57	119	62
119	62	93
62	93	91
93	91	87
91	87	137
87	137	130
137	130	178
130	178	125
178	125	95
125	95	30
95	30	75
30	75	150
75	150	95
150	95	72
95	72	127
72	127	121
127	121	85
121	85	63
85	63	95
63	95	139
95	139	84
139	84	70
84	70	55
70	55	51
55	51	38
51	38	135
38	135	127
135	127	134
127	134	197
134	197	139
197	139	133
139	133	209
133	209	201
209	201	190
201	190	144
190	144	81
144	81	99
81	99	159
99	159	197
159	197	133
197	133	59
133	59	142
59	142	130
142	130	105
130	105	135
105	135	111
135	111	123
111	123	30
123	30	137
30	137	136
137	136	136
136	136	77
136	77	84
77	84	132
84	132	144
132	144	215
144	215	145
215	145	153
145	153	163
153	163	173
163	173	126
173	126	78
126	78	125
78	125	124
125	124	160
124	160	75
160	75	146
75	146	219
146	219	201
219	201	196
201	196	191
196	191	146
191	146	99
146	99	100
99	100	159
100	159	167
159	167	208
167	208	170
208	170	104
170	104	176
104	176	141
176	141	93
141	93	54
93	54	43
54	43	24
43	24	55
24	55	93
55	93	148
93	148	118
148	118	75
118	75	88
75	88	116
88	116	109
70	80	46
80	46	141
46	141	137
141	137	127
137	127	87
127	87	89
87	89	100
89	100	162
100	162	140
162	140	90
140	90	57
90	57	109
57	109	131
109	131	164
131	164	173
164	173	170
173	170	137
170	137	55
137	55	119
55	119	191
119	191	150
191	150	73
150	73	58
73	58	119
58	119	95
119	95	47
95	47	131
47	131	102
131	102	114
102	114	107
114	107	64
107	64	55
64	55	42
55	42	83
42	83	122
83	122	75
122	75	78
75	78	84
78	84	107
84	107	213
107	213	179
213	179	141
179	141	165
141	165	117
165	117	52
117	52	90
52	90	185
90	185	104
185	104	94
104	94	119
94	119	127
119	127	135
127	135	192
135	192	103
192	103	107
103	107	65
107	65	45
65	45	145
45	145	191
145	191	79
191	79	169
79	169	93
169	93	107
93	107	143
107	143	140
143	140	140
140	140	211
140	211	215
211	215	196
215	196	86
196	86	99
86	99	168
99	168	179
168	179	163
179	163	193
163	193	223
193	223	218
223	218	194
218	194	179
194	179	130
179	130	85
130	85	52
85	52	128
52	128	198
128	198	206
198	206	209
206	209	154
209	154	153
154	153	130
153	130	71
130	71	129
71	129	112
129	112	86
112	86	95
86	95	98
95	98	64
98	64	83
64	83	155
83	155	166
155	166	162
166	162	206
120	63	55
63	55	96
55	96	148
96	148	136
148	136	121
136	121	94
121	94	54
94	54	133
54	133	131
133	131	108
131	108	140
108	140	181
140	181	157
181	157	149
157	149	207
149	207	221
207	221	133
221	133	38
133	38	63
38	63	107
63	107	120
107	120	138
120	138	105
138	105	102
105	102	136
102	136	76
136	76	93
76	93	107
93	107	99
107	99	176
99	176	119
176	119	75
119	75	75
75	75	116
75	116	196
116	196	110
196	110	67
110	67	89
67	89	75
89	75	97
75	97	119
97	119	193
119	193	152
193	152	102
152	102	120
102	120	78
120	78	176
78	176	136
176	136	189
136	189	138
189	138	125
138	125	102
125	102	158
102	158	121
158	121	111
121	111	117
111	117	100
117	100	176
100	176	173
176	173	113
173	113	167
113	167	149
167	149	144
149	144	100
144	100	137
100	137	135
137	135	144
135	144	150
144	150	137
150	137	117
137	117	127
117	127	177
127	177	148
177	148	160
148	160	173
160	173	165
173	165	144
165	144	123
144	123	92
123	92	136
92	136	69
136	69	80
69	80	146
80	146	194
146	194	198
194	198	183
198	183	185
183	185	152
185	152	93
152	93	67
93	67	87
67	87	79
87	79	91
79	91	51
91	51	33
51	33	45
33	45	171
45	171	193
171	193	143
193	143	171
143	171	180
95	71	76
71	76	74
76	74	107
74	107	124
107	124	147
124	147	93
147	93	95
93	95	117
95	117	105
117	105	169
105	169	138
169	138	158
138	158	136
158	136	183
136	183	185
183	185	142
185	142	96
142	96	110
96	110	157
110	157	123
157	123	112
123	112	173
112	173	203
173	203	107
203	107	97
107	97	63
97	63	49
63	49	87
49	87	78
87	78	191
78	191	91
191	91	72
91	72	111
72	111	121
111	121	168
121	168	183
168	183	153
183	153	147
153	147	109
147	109	124
109	124	130
124	130	123
130	123	137
123	137	129
137	129	143
129	143	123
143	123	93
123	93	58
93	58	76
58	76	78
76	78	80
78	80	73
80	73	67
73	67	74
67	74	69
74	69	75
69	75	78
75	78	78
78	78	64
78	64	54
64	54	50
54	50	42
50	42	44
42	44	41
44	41	45
41	45	46
45	46	49
46	49	44
49	44	43
44	43	59
43	59	54
59	54	53
54	53	50
53	50	80
50	80	87
80	87	75
87	75	60
75	60	49
60	49	67
49	67	141
67	141	44
141	44	59
44	59	75
59	75	72
75	72	77
72	77	71
77	71	62
71	62	52
62	52	47
52	47	36
47	36	46
36	46	66
46	66	94
66	94	103
94	103	42
103	42	24
42	24	103
24	103	134
103	134	186
134	186	183
186	183	165
129	69	95
69	95	140
95	140	90
140	90	72
90	72	138
72	138	53
138	53	116
53	116	81
116	81	58
81	58	175
58	175	169
175	169	122
169	122	76
122	76	100
76	100	76
100	76	106
76	106	62
106	62	89
62	89	196
89	196	196
196	196	95
196	95	159
95	159	138
159	138	148
138	148	99
148	99	38
99	38	54
38	54	85
54	85	94
85	94	136
94	136	146
136	146	87
146	87	115
87	115	119
115	119	168
119	168	169
168	169	139
169	139	154
139	154	149
154	149	124
149	124	95
124	95	75
95	75	56
75	56	48
56	48	34
48	34	28
34	28	32
28	32	46
32	46	44
46	44	27
44	27	36
27	36	36
36	36	56
36	56	39
56	39	35
39	35	28
35	28	27
28	27	34
27	34	37
34	37	79
37	79	71
79	71	90
71	90	90
90	90	80
90	80	105
80	105	165
105	165	93
165	93	86
93	86	105
86	105	188
105	188	194
188	194	161
194	161	61
161	61	56
61	56	148
56	148	231
148	231	171
231	171	104
171	104	131
104	131	125
131	125	58
125	58	42
58	42	34
42	34	69
34	69	132
69	132	139
132	139	63
139	63	139
63	139	110
139	110	49
110	49	51
49	51	102
51	102	129
102	129	112
129	112	68
112	68	30
68	30	30
30	30	147
30	147	202
147	202	201
202	201	198
113	94	92
94	92	51
92	51	81
51	81	115
81	115	83
115	83	107
83	107	160
107	160	103
160	103	132
103	132	109
132	109	94
109	94	103
94	103	38
103	38	150
38	150	181
150	181	157
181	157	41
157	41	79
41	79	178
79	178	214
178	214	158
214	158	124
158	124	193
124	193	152
193	152	89
152	89	82
89	82	108
82	108	134
108	134	155
134	155	151
155	151	143
151	143	119
143	119	107
119	107	98
107	98	89
98	89	70
89	70	59
70	59	58
59	58	52
58	52	35
52	35	55
35	55	42
55	42	82
42	82	85
82	85	99
85	99	101
99	101	127
101	127	101
127	101	89
101	89	74
89	74	87
74	87	92
87	92	189
92	189	162
189	162	97
162	97	50
97	50	32
50	32	41
32	41	61
41	61	109
61	109	119
109	119	180
119	180	201
180	201	166
201	166	127
166	127	128
127	128	123
128	123	164
123	164	145
164	145	201
145	201	221
201	221	182
221	182	82
182	82	117
82	117	178
117	178	210
178	210	154
210	154	106
154	106	147
106	147	102
147	102	158
102	158	163
158	163	45
163	45	50
45	50	196
50	196	156
196	156	90
156	90	159
90	159	126
159	126	118
126	118	31
118	31	113
31	113	194
113	194	94
194	94	78
94	78	45
78	45	28
45	28	43
28	43	145
43	145	212
145	212	205
54	43	66
43	66	36
66	36	69
36	69	86
69	86	49
86	49	130
49	130	121
130	121	134
121	134	142
134	142	94
142	94	83
94	83	64
83	64	103
64	103	159
103	159	146
159	146	142
146	142	99
142	99	55
99	55	197
55	197	205
197	205	173
205	173	152
173	152	209
152	209	132
209	132	122
132	122	112
122	112	95
112	95	76
95	76	53
76	53	41
53	41	35
41	35	29
35	29	25
29	25	33
25	33	30
33	30	79
30	79	120
79	120	88
120	88	48
88	48	64
48	64	160
64	160	118
160	118	158
118	158	147
158	147	151
147	151	78
151	78	168
78	168	161
168	161	83
161	83	84
83	84	67
84	67	67
67	67	155
67	155	172
155	172	175
172	175	132
175	132	42
132	42	24
42	24	80
24	80	163
80	163	113
163	113	170
113	170	210
170	210	212
210	212	173
212	173	96
173	96	170
96	170	141
170	141	212
141	212	202
212	202	199
202	199	179
199	179	124
179	124	137
124	137	125
137	125	159
125	159	131
159	131	140
131	140	145
140	145	106
145	106	158
106	158	192
158	192	149
192	149	55
149	55	61
55	61	81
61	81	83
81	83	110
83	110	193
110	193	201
193	201	117
201	117	102
117	102	75
102	75	73
75	73	98
73	98	66
98	66	55
66	55	40
55	40	46
40	46	135
46	135	196
110	111	192
111	192	79
192	79	112
79	112	108
112	108	114
108	114	169
114	169	84
169	84	86
84	86	77
86	77	100
77	100	189
100	189	191
189	191	59
191	59	84
59	84	162
84	162	167
162	167	129
167	129	98
129	98	126
98	126	101
126	101	87
101	87	83
87	83	74
83	74	37
74	37	29
37	29	26
29	26	34
26	34	34
34	34	47
34	47	33
47	33	61
33	61	85
61	85	71
85	71	71
71	71	68
71	68	193
68	193	185
193	185	155
185	155	136
155	136	108
136	108	72
108	72	102
72	102	131
102	131	139
131	139	116
139	116	94
116	94	158
94	158	114
158	114	72
114	72	103
72	103	70
103	70	99
70	99	130
99	130	112
130	112	129
112	129	151
129	151	95
151	95	31
95	31	48
31	48	146
48	146	148
146	148	201
148	201	211
201	211	185
211	185	123
185	123	160
123	160	203
160	203	171
203	171	191
171	191	168
191	168	147
168	147	121
147	121	176
121	176	189
176	189	131
189	131	173
131	173	189
173	189	210
189	210	145
210	145	145
145	145	204
145	204	176
204	176	184
176	184	128
184	128	73
128	73	86
73	86	134
86	134	159
134	159	130
159	130	149
130	149	134
149	134	120
134	120	102
120	102	78
102	78	106
78	106	105
106	105	95
105	95	98
95	98	73
98	73	71
73	71	126
103	122	135
122	135	139
135	139	167
139	167	96
167	96	153
96	153	162
153	162	155
162	155	138
155	138	146
138	146	141
146	141	151
141	151	97
151	97	61
97	61	43
61	43	36
43	36	31
36	31	33
31	33	30
33	30	26
30	26	28
26	28	54
28	54	42
54	42	40
42	40	73
40	73	83
73	83	60
83	60	113
60	113	46
113	46	83
46	83	61
83	61	113
61	113	153
113	153	108
153	108	88
108	88	72
88	72	146
72	146	126
146	126	136
126	136	161
136	161	111
161	111	55
111	55	182
55	182	218
182	218	165
218	165	99
165	99	186
99	186	165
186	165	139
165	139	166
139	166	154
166	154	176
154	176	206
176	206	200
206	200	134
200	134	135
134	135	165
135	165	162
165	162	149
162	149	153
149	153	168
153	168	190
168	190	199
190	199	202
199	202	164
202	164	182
164	182	201
182	201	212
201	212	211
212	211	195
211	195	194
195	194	195
194	195	165
195	165	200
165	200	199
200	199	186
199	186	198
186	198	185
198	185	166
185	166	139
166	139	151
139	151	164
151	164	162
164	162	162
162	162	163
162	163	172
163	172	174
172	174	181
174	181	188
181	188	170
188	170	161
170	161	159
161	159	160
159	160	166
160	166	156
166	156	167
156	167	175
167	175	165
175	165	154
165	154	167
154	167	170
167	170	166
55	86	76
86	76	89
76	89	122
89	122	60
122	60	113
60	113	135
113	135	141
135	141	157
141	157	172
157	172	150
172	150	116
150	116	64
116	64	31
64	31	22
31	22	42
22	42	33
42	33	36
33	36	38
36	38	98
38	98	144
98	144	148
144	148	88
148	88	89
88	89	96
89	96	100
96	100	93
100	93	91
93	91	37
91	37	75
37	75	110
75	110	135
110	135	102
135	102	112
102	112	121
112	121	65
121	65	109
65	109	163
109	163	178
163	178	175
178	175	169
175	169	175
169	175	209
175	209	208
209	208	206
208	206	199
206	199	201
199	201	192
201	192	191
192	191	188
191	188	185
188	185	173
185	173	169
173	169	152
169	152	64
152	64	49
64	49	96
49	96	103
96	103	108
103	108	108
108	108	108
108	108	114
108	114	119
114	119	123
119	123	128
123	128	133
128	133	142
133	142	138
142	138	141
138	141	141
141	141	140
141	140	128
140	128	129
128	129	116
129	116	115
116	115	103
115	103	89
103	89	80
89	80	66
80	66	68
66	68	60
68	60	64
60	64	67
64	67	66
67	66	68
66	68	75
68	75	83
75	83	97
83	97	142
97	142	110
142	110	57
110	57	70
57	70	63
70	63	58
63	58	62
58	62	61
62	61	53
61	53	61
53	61	63
61	63	60
63	60	60
60	60	62
64	58	45
58	45	121
45	121	62
121	62	23
62	23	34
23	34	46
34	46	71
46	71	111
71	111	153
111	153	212
153	212	228
212	228	161
228	161	82
161	82	104
82	104	153
104	153	147
153	147	110
147	110	61
110	61	101
61	101	131
101	131	103
131	103	153
103	153	163
153	163	188
163	188	188
188	188	159
188	159	165
159	165	146
165	146	157
146	157	160
157	160	173
160	173	182
173	182	179
182	179	167
179	167	177
167	177	194
177	194	195
194	195	182
195	182	166
182	166	156
166	156	145
156	145	131
145	131	130
131	130	114
130	114	105
114	105	89
105	89	75
89	75	67
75	67	63
67	63	54
63	54	54
54	54	45
54	45	44
45	44	32
44	32	24
32	24	29
24	29	42
29	42	41
42	41	28
41	28	38
28	38	36
38	36	38
36	38	41
38	41	40
41	40	45
40	45	47
45	47	46
47	46	45
46	45	40
45	40	46
40	46	54
46	54	55
54	55	69
55	69	47
69	47	51
47	51	48
51	48	54
48	54	58
54	58	84
58	84	104
84	104	120
104	120	60
120	60	82
60	82	99
82	99	89
99	89	91
89	91	66
91	66	70
66	70	70
70	70	59
70	59	62
59	62	96
62	96	118
96	118	88
118	88	70
88	70	45
70	45	24
45	24	27
24	27	27
27	27	34
27	34	35
95	72	88
72	88	93
88	93	53
93	53	63
53	63	57
63	57	46
57	46	33
46	33	45
33	45	81
45	81	162
81	162	215
162	215	102
215	102	125
102	125	184
125	184	182
184	182	189
182	189	187
189	187	187
187	187	190
187	190	201
190	201	204
201	204	192
204	192	188
192	188	170
188	170	133
170	133	131
133	131	130
131	130	144
130	144	139
144	139	140
139	140	146
140	146	172
146	172	197
172	197	139
197	139	99
139	99	99
99	99	112
99	112	79
112	79	55
79	55	47
55	47	46
47	46	52
46	52	48
52	48	55
48	55	72
55	72	58
72	58	104
58	104	120
104	120	137
120	137	94
137	94	35
94	35	68
35	68	55
68	55	67
55	67	102
67	102	156
102	156	165
156	165	83
165	83	20
83	20	57
20	57	74
57	74	97
74	97	70
97	70	65
70	65	75
65	75	24
75	24	26
24	26	68
26	68	89
68	89	98
89	98	136
98	136	202
136	202	217
202	217	153
217	153	150
153	150	118
150	118	83
118	83	97
83	97	159
97	159	150
159	150	150
150	150	83
150	83	142
83	142	197
142	197	193
197	193	176
193	176	159
176	159	95
159	95	91
95	91	89
91	89	111
89	111	190
111	190	209
190	209	200
209	200	130
200	130	146
130	146	42
146	42	80
42	80	68
80	68	79
68	79	72
107	162	87
162	87	56
87	56	150
56	150	152
150	152	105
152	105	132
105	132	95
132	95	105
95	105	90
105	90	124
90	124	137
124	137	42
137	42	95
42	95	130
95	130	98
130	98	121
98	121	125
121	125	126
125	126	120
126	120	102
120	102	86
102	86	73
86	73	61
73	61	47
61	47	43
47	43	43
43	43	44
43	44	52
44	52	68
52	68	60
68	60	68
60	68	93
68	93	130
93	130	94
130	94	67
94	67	62
67	62	48
62	48	43
48	43	50
43	50	100
50	100	90
100	90	71
90	71	44
71	44	137
44	137	162
137	162	86
162	86	192
86	192	197
192	197	186
197	186	102
186	102	110
102	110	53
110	53	66
53	66	54
66	54	97
54	97	156
97	156	142
156	142	95
142	95	29
95	29	53
29	53	105
53	105	131
105	131	109
131	109	126
109	126	158
126	158	118
158	118	76
118	76	89
76	89	197
89	197	97
197	97	110
97	110	228
110	228	203
228	203	202
203	202	145
202	145	146
145	146	128
146	128	151
128	151	148
151	148	138
148	138	106
138	106	144
106	144	193
144	193	207
193	207	199
207	199	209
199	209	192
209	192	151
192	151	127
151	127	86
127	86	74
86	74	141
74	141	190
141	190	206
190	206	191
206	191	140
191	140	136
140	136	94
136	94	156
94	156	117
156	117	85
104	144	149
144	149	84
149	84	92
84	92	88
92	88	76
88	76	144
76	144	221
144	221	142
221	142	152
142	152	153
152	153	99
153	99	95
99	95	62
95	62	37
62	37	51
37	51	58
51	58	60
58	60	39
60	39	32
39	32	32
32	32	51
32	51	38
51	38	80
38	80	43
80	43	73
43	73	68
73	68	116
68	116	114
116	114	151
114	151	175
151	175	157
175	157	138
157	138	121
138	121	74
121	74	106
74	106	150
106	150	135
150	135	74
135	74	97
74	97	90
97	90	94
90	94	56
94	56	69
56	69	191
69	191	116
191	116	114
116	114	183
114	183	166
183	166	154
166	154	115
154	115	129
115	129	116
129	116	88
116	88	121
88	121	55
121	55	81
55	81	114
81	114	117
114	117	60
117	60	60
60	60	158
60	158	93
158	93	124
93	124	208
124	208	115
208	115	115
115	115	116
115	116	81
116	81	129
81	129	165
129	165	220
165	220	224
220	224	176
224	176	170
176	170	99
170	99	111
99	111	128
111	128	136
128	136	116
136	116	115
116	115	165
115	165	206
165	206	209
206	209	208
209	208	206
208	206	214
206	214	178
214	178	154
178	154	145
154	145	144
145	144	47
144	47	63
47	63	78
63	78	119
78	119	156
119	156	141
156	141	119
141	119	95
119	95	143
95	143	129
143	129	180
58	185	158
185	158	63
158	63	41
63	41	93
41	93	107
93	107	138
107	138	181
138	181	150
181	150	90
150	90	146
90	146	207
146	207	187
207	187	125
187	125	138
125	138	101
138	101	159
101	159	206
159	206	95
206	95	43
95	43	110
43	110	196
110	196	133
196	133	123
133	123	73
123	73	96
73	96	70
96	70	206
70	206	212
206	212	221
212	221	246
221	246	226
246	226	137
226	137	91
137	91	76
91	76	77
76	77	127
77	127	133
127	133	76
133	76	119
76	119	156
119	156	95
156	95	47
95	47	88
47	88	138
88	138	72
138	72	174
72	174	178
174	178	145
178	145	190
145	190	161
190	161	132
161	132	174
132	174	102
174	102	162
102	162	111
162	111	87
111	87	136
87	136	128
136	128	54
128	54	58
54	58	199
58	199	159
199	159	135
159	135	146
135	146	146
146	146	136
146	136	115
136	115	137
115	137	173
137	173	199
173	199	227
199	227	173
227	173	145
173	145	134
145	134	69
134	69	95
69	95	118
95	118	137
118	137	129
137	129	108
129	108	176
108	176	213
176	213	209
213	209	205
209	205	211
205	211	191
211	191	179
191	179	180
179	180	145
180	145	169
145	169	75
169	75	149
75	149	89
149	89	126
89	126	103
126	103	64
103	64	123
64	123	141
123	141	113
141	113	151
113	151	222
66	158	153
158	153	64
153	64	47
64	47	132
47	132	95
132	95	60
95	60	145
60	145	188
145	188	181
188	181	103
181	103	133
103	133	102
133	102	149
102	149	154
149	154	74
154	74	64
74	64	179
64	179	82
179	82	86
82	86	120
86	120	202
120	202	182
202	182	98
182	98	84
98	84	65
84	65	128
65	128	236
128	236	182
236	182	231
182	231	196
231	196	161
196	161	139
161	139	107
139	107	102
107	102	104
102	104	154
104	154	153
154	153	66
153	66	65
66	65	122
65	122	145
122	145	64
145	64	62
64	62	101
62	101	69
101	69	144
69	144	141
144	141	203
141	203	179
203	179	157
179	157	131
157	131	190
131	190	145
190	145	126
145	126	147
126	147	87
147	87	84
87	84	157
84	157	94
157	94	26
94	26	171
26	171	169
171	169	182
169	182	155
182	155	174
155	174	128
174	128	97
128	97	109
97	109	212
109	212	187
212	187	179
187	179	147
179	147	117
147	117	93
117	93	51
93	51	90
51	90	111
90	111	168
111	168	166
168	166	150
166	150	171
150	171	195
171	195	196
195	196	203
196	203	213
203	213	216
213	216	216
216	216	222
216	222	174
222	174	137
174	137	127
137	127	161
127	161	119
161	119	154
119	154	153
154	153	79
153	79	77
79	77	65
77	65	65
65	65	125
65	125	166
40	95	137
95	137	67
137	67	85
67	85	34
85	34	136
34	136	125
136	125	80
125	80	170
80	170	168
170	168	85
168	85	81
85	81	100
81	100	111
100	111	101
111	101	98
101	98	77
98	77	94
77	94	59
94	59	179
59	179	161
179	161	146
161	146	166
146	166	43
166	43	93
43	93	99
93	99	119
99	119	210
119	210	158
210	158	173
158	173	109
173	109	72
109	72	79
72	79	105
79	105	104
105	104	103
104	103	100
103	100	185
100	185	159
185	159	137
159	137	105
137	105	51
105	51	98
51	98	62
98	62	195
62	195	168
195	168	84
168	84	80
84	80	178
80	178	186
178	186	165
186	165	97
165	97	164
97	164	178
164	178	161
178	161	112
161	112	96
112	96	73
96	73	192
73	192	108
192	108	20
108	20	98
20	98	167
98	167	154
167	154	162
154	162	176
162	176	126
176	126	103
126	103	99
103	99	203
99	203	210
203	210	180
210	180	136
180	136	62
136	62	45
62	45	57
45	57	76
57	76	102
76	102	186
102	186	153
186	153	122
153	122	148
122	148	175
148	175	177
175	177	169
177	169	167
169	167	193
167	193	191
193	191	183
191	183	177
183	177	145
177	145	137
145	137	146
137	146	135
146	135	125
135	125	144
125	144	151
144	151	125
151	125	67
125	67	49
67	49	88
49	88	105
19	94	123
94	123	50
123	50	86
50	86	93
86	93	65
93	65	133
65	133	55
133	55	68
55	68	69
68	69	124
69	124	98
124	98	164
98	164	205
164	205	153
205	153	142
153	142	119
142	119	142
119	142	33
142	33	111
33	111	114
111	114	114
114	114	94
114	94	61
94	61	144
61	144	111
144	111	59
111	59	184
59	184	132
184	132	106
132	106	105
106	105	82
105	82	74
82	74	86
74	86	79
86	79	90
79	90	85
90	85	97
85	97	181
97	181	165
181	165	129
165	129	58
129	58	169
58	169	79
169	79	135
79	135	169
135	169	200
169	200	97
200	97	49
97	49	158
49	158	194
158	194	104
194	104	166
104	166	162
166	162	178
162	178	72
178	72	95
72	95	80
95	80	140
80	140	175
140	175	47
175	47	127
47	127	127
127	127	157
127	157	135
157	135	178
135	178	150
178	150	125
150	125	125
125	125	164
125	164	142
164	142	146
142	146	155
146	155	102
155	102	60
102	60	85
60	85	87
85	87	138
87	138	211
138	211	216
211	216	139
216	139	110
139	110	161
110	161	210
161	210	204
210	204	190
204	190	177
190	177	199
177	199	179
199	179	164
179	164	144
164	144	149
144	149	156
149	156	146
156	146	129
146	129	119
129	119	115
119	115	121
115	121	95
121	95	51
95	51	70
51	70	94
39	168	89
168	89	39
89	39	59
39	59	95
59	95	20
95	20	43
20	43	59
43	59	58
59	58	105
58	105	144
105	144	142
144	142	80
142	80	117
80	117	160
117	160	198
160	198	141
198	141	82
141	82	29
82	29	75
29	75	65
75	65	123
65	123	102
123	102	71
102	71	125
71	125	109
125	109	34
109	34	140
34	140	200
140	200	176
200	176	98
176	98	73
98	73	72
73	72	83
72	83	79
83	79	90
79	90	109
90	109	79
109	79	104
79	104	159
104	159	135
159	135	84
135	84	108
84	108	56
108	56	150
56	150	217
150	217	176
217	176	168
176	168	145
168	145	61
145	61	87
61	87	120
87	120	134
120	134	138
134	138	131
138	131	62
131	62	126
62	126	142
126	142	94
142	94	125
94	125	88
125	88	63
88	63	104
63	104	130
104	130	178
130	178	152
178	152	179
152	179	163
179	163	138
163	138	152
138	152	155
152	155	163
155	163	148
163	148	100
148	100	88
100	88	122
88	122	115
122	115	203
115	203	205
203	205	208
205	208	198
208	198	99
198	99	130
99	130	180
130	180	207
180	207	209
207	209	162
209	162	180
162	180	188
180	188	192
188	192	183
192	183	162
183	162	151
162	151	127
151	127	129
127	129	116
129	116	100
116	100	99
100	99	90
99	90	57
90	57	69
57	69	88
36	157	85
157	85	43
85	43	81
43	81	59
81	59	53
59	53	31
53	31	55
31	55	124
55	124	118
124	118	78
118	78	99
78	99	135
99	135	61
135	61	100
61	100	102
100	102	117
102	117	77
117	77	35
77	35	124
35	124	168
124	168	157
168	157	82
157	82	78
82	78	114
78	114	99
114	99	69
99	69	198
69	198	149
198	149	145
149	145	142
145	142	92
142	92	89
92	89	110
89	110	86
110	86	90
86	90	97
90	97	132
97	132	142
132	142	90
142	90	89
90	89	135
89	135	124
135	124	90
124	90	157
90	157	213
157	213	141
213	141	139
141	139	204
139	204	200
204	200	104
200	104	49
104	49	92
49	92	184
92	184	166
184	166	117
166	117	119
117	119	157
119	157	97
157	97	60
97	60	78
60	78	45
78	45	123
45	123	138
123	138	189
138	189	193
189	193	192
193	192	182
192	182	160
182	160	171
160	171	191
171	191	147
191	147	113
147	113	82
113	82	131
82	131	114
131	114	156
114	156	212
156	212	210
212	210	206
210	206	203
206	203	146
203	146	137
146	137	167
137	167	195
167	195	210
195	210	151
210	151	196
151	196	184
196	184	210
184	210	201
210	201	167
201	167	126
167	126	127
126	127	175
127	175	161
175	161	101
161	101	116
101	116	101
116	101	83
101	83	130
83	130	95
52	153	64
153	64	55
64	55	79
55	79	43
79	43	89
43	89	46
89	46	46
46	46	78
46	78	122
78	122	66
122	66	41
66	41	72
41	72	78
72	78	56
78	56	74
56	74	111
74	111	55
111	55	33
55	33	121
33	121	146
121	146	167
146	167	58
167	58	73
58	73	52
73	52	65
52	65	70
65	70	206
70	206	132
206	132	72
132	72	163
72	163	122
163	122	165
122	165	176
165	176	74
176	74	58
74	58	76
58	76	96
76	96	161
96	161	151
161	151	181
151	181	190
181	190	164
190	164	164
164	164	127
164	127	196
127	196	119
196	119	185
119	185	217
185	217	208
217	208	152
208	152	71
152	71	48
71	48	139
48	139	205
139	205	144
205	144	139
144	139	145
139	145	121
145	121	68
121	68	105
68	105	70
105	70	90
70	90	160
90	160	184
160	184	174
184	174	166
174	166	201
166	201	202
201	202	167
202	167	133
167	133	166
133	166	104
166	104	111
104	111	165
111	165	76
165	76	160
76	160	201
160	201	213
201	213	208
213	208	207
208	207	162
207	162	157
162	157	150
157	150	177
150	177	193
177	193	135
193	135	208
135	208	192
208	192	199
192	199	209
199	209	157
209	157	155
157	155	157
155	157	161
157	161	155
161	155	115
155	115	136
115	136	137
136	137	124
137	124	192
124	192	113
51	125	39
125	39	64
39	64	48
64	48	35
48	35	84
35	84	64
84	64	66
64	66	74
66	74	67
74	67	55
67	55	59
55	59	44
59	44	94
44	94	108
94	108	156
108	156	152
156	152	90
152	90	57
90	57	146
57	146	183
